id,stock_id,stock_arabic_name,stock_name,sector,bio_en,bio_ar,latest_price,updated_at
"192","4345","سويكورب وابل ريت","SWICORP WABEL REIT","16","The Fund aim to invest in Real Estate assets within the Kingdom of Saudi Arabia and distribute at least 90% of the Fund's net profit annually to the Unitholders. The fund may invest in under construction assets bearing that at least 75% of the Fund's to","يهدف الصندوق الى الاستثمار في أصــول عقاريــة داخل المملكة العربية السعودية وقابلــة لتحقيق دخل تأجيري دوري، وتوزيع ما لا يقل عن 90% من صافي أرباح الصندوق سنوياً، ويستثمر الصندوق بشكل ثـانوي أصول الصندوق فـي مشـاريع التطـوير العقاري ","5.12","2023-06-13 07:30:07"
"193","4346","ميفك ريت","MEFIC REIT","16","Fund Objectives: The Fund''s primary investment objective is providing its investors with periodic income by investing in income-generating assets in Saudi Arabia and GCC. Fund Manager","يستثمر الصندوق في الأصول العقارية المطورة والجاهزة للاستخدام التي تولد دخل دوري بما لا يقل عن 75% من إجمالي موجودات الصندوق.
","5.19","2023-06-13 07:50:06"
"194","4347","بنيان ريت","BONYAN REIT","16","BONYAN REIT IS A CLOSED-END REAL ESTATE INVESTMENT TRADED FUND (REIT) MANAGED BY SAUDI FRANSI CAPITAL AND LISTED IN THE SAUDI STOCK EXCHANGE (TADAWUL). THE FUND IS COMPLIANT WITH SHARIAH BOARD PRINCIPALS, ESTABLISHED IN SAUDI ARABIA AND ADHERES TO THE REA","صندوق بنيان ريت هو صندوق استثمار عقاري متداول مقفل ، تتداول وحداته في السوق المالي السعودي (تداول) ويدار من قبل شركة السعودي الفرنسي كابيتال.متوافق مع أحكام الشريعة الإسلامية مؤسس في المملكة العربية السعودية بموجب لائحة صناديق الاستثمار العقاري والتعليمات","9.45","2023-06-12 11:00:18"
"195","4339","دراية ريت","DERAYAH REIT","16","Derayah REIT is a Shariah compliant closed-ended real estate investment traded fund (the Fund). The Fund aims to generate income on investors capital through investing in income-generating real estate assets in accordance with the strategy set out in the ","صندوق دراية ريت عبارة عن صندوق استثمار عقاري متداول مقفل ومتوافق مع الضوابط الشرعية (الصندوق). يهدف الصندوق إلى تحقيق دخل على رأس مال المستثمرين من خلال الاستثمار في مجموعة من الفرص العقارية المدرة للدخل بحسب الاستراتيجية المذكورة في شروط وأحكام الصندوق ","9.7","2023-06-12 12:10:16"
"198","2222","ارامكو","Aramco","6","In accordance with the Bylaws, the main objective of the Company shall be to engage in any activities relating to the energy industry, including hydrocarbons, chemicals and other associated and complementary industries, or any other activity, in or outsid","الغرض الرئيسي لأرامكو السعودية هو مزاولة جميع أوجه الأنشطة التي تتعلق بمجالات الطاقة، بما في ذلك صناعة المواد الهيدروكربونية والكيميائية وغيرها من الصناعات المرتبطة بها والمكملة لها أو أي نشاط آخر داخل المملكة أو خارجها وفقًا لنظامها الأساس.","32.15","2023-06-13 07:40:06"
"199","4261","ذيب","THEEB","20","Theeb Rent a Car is one of the largest and leading car rental companies in the Kingdom. The Company core activities consist of the following segments business: Car rental and provision of other related services. Vehicle lease and providing other related s","تعتبر شركة ذيب لتأجير السيارات من ضمن رواد قطاع تأجير السيارات في المملكة و تحتل الشركة مكانة ريادية بين شركات تأجير السيارات في المملكة، حيث تقدم خدماتها في المناطق الوسطى والغربية والشرقية والشمالية والجنوبية. ","78","2023-06-13 07:45:07"
"200","3008","الكثيري","ALKATHIRI","11","The main activities of the company are to manage its subsidiaries or to participate in the management of the other companies in which it contributes and to provide the necessary support for them, and to own industrial property rights from patents, tradema","تتمثل الأنشطة الرئيسية للشركة في ادارة الشركات التابعة لها او المشاركة في ادارة الشركات الاخرى التي تساهم فيها وتوفير الدعم اللازم لها وامتلاك حقوق الملكية الصناعية من براءات الاختراع والعلامات التجارية والصناعية وحقوق الامتياز وغيرها من الحقوق المعنوية و","3.3","2023-06-13 07:50:06"
"201","4141","العمران","ALOMRAN","2","Production of electrical home appliances, fabrication of metal, plastic, paper and cartons, Retail & Wholesale of electrical home appliances, Purchasing & developing land as well as selling and renting the land. , Managing, developing, operating propertie","إنتاج الأجهزة المنزلية والالكترونية والصناعات المعدنية والبلاستيكية والورقية والكرتونية والأعمال المكملة والمتممة لها، تجارة الجملة والتجزئة في الأجهزة المنزلية والالكترونية والمنتجات البلاستيكية والورقية والكرتونية وقطع الغيار، شراء الأراضي لإقامة المبان","81.3","2023-06-13 07:45:07"
"202","1831","مهارة","Maharah","3","In accordance with its Bylaws and commercial registration, the main objective of the Company is to engage in foreign manpower resources recruitment as an intermediary, and provide manpower services to households, corporate private sector and corporate pub","تتمثل أغراض الشركة الرئيسية وفقاً لنظامها الأساسي وسجلها التجاري بما يلي: التوسط في استقدام القوى العاملة وتقديم الخدمات المنزلية والقوى العاملة للقطاعين الأفراد والأعمال، حيث تعد الشركة واحدة من أكبر شركات الموارد البشرية في المملكة ولها مكانة رائدة","52.3","2023-06-13 07:50:06"
"203","1832","صدر","Sadr Logistics Co.","3","metal shelves and accessories and systems storage and handling of pallets, plastic shelves warehouses manufacturing","تصنيع الأرفف المعدنية وملحقاتها وأنظمة التخزين والمناولة وارفف المستودعات وطبالي بلاستيك","42.2","2023-06-13 07:50:06"
"204","4012","الأصيل","Al Aseel","4","Import, export, wholesale and retail in textiles and readymade garments.","استيراد وتصدير وتجارة الجملة والتجزئة في المنسوجات والملبوسات الجاهزة","46.75","2023-06-13 07:45:07"
"205","6012","ريدان","Raydan","5","Our company was started with an idea of having multifunctional restaurants serving and selling meals and catering. We also manage, build, buy, develop and sale or kind of real state. We also develop pastry shops for individual. also export and import","اقامة مطاعم بيع وجبات الولائم العربية وخدمات الاعاشة المطهية وغير المطهية و اقامة الحفلات وادارة وتشغيل وتملك وانشاء مطاعم للشركة وللغير وادارة المصانع التي تنشئها الشركة وتملك وانشاء العقارات لصالح الشركة وتجارة الجملة والتجزئة في الحلويات ","28.75","2023-06-13 07:50:06"
"206","4292","عطاء","Ataa","5","Ataa Educational Company have been operating in the Education sector for almost 30 years and is considered to be one of the leading Educational services providers in Saudi Arabia. Ataa provides its educational services through 13 different complexes in Ri","تعمل شركة عطاء في قطاع التعليم منذ ما يقارب الثلاثين عامًا، وتعتبر إحدى أكبر الشركات التعليمية الرائدة في المملكة العربية السعودية. تمارس الشركة أنشطتها الرئيسية من خلال تملكها ثلاثة عشر مجمعًا تعليميًا في منطقة الرياض متخصصة في تقديم خدمات التعليم الأهلي","74.4","2023-06-13 07:50:06"
"207","4291","الوطنية التعليم","National for  Education","5","Ataa Educational Company have been operating in the Education sector for almost 30 years and is considered to be one of the leading Educational services providers in Saudi Arabia. Ataa provides its educational services through 13 different complexes in Ri","تعمل شركة عطاء في قطاع التعليم منذ ما يقارب الثلاثين عامًا، وتعتبر إحدى أكبر الشركات التعليمية الرائدة في المملكة العربية السعودية. تمارس الشركة أنشطتها الرئيسية من خلال تملكها ثلاثة عشر مجمعًا تعليميًا في منطقة الرياض متخصصة في تقديم خدمات التعليم الأهلي","117.4","2023-06-13 07:45:07"
"208","4191","ابو معطي","Abo Moati","17","The Company was established in1994 . In 2008, the Company was transformed to a Joint Stock Company with SAR 50M Paid-in-Capital. In 2009, the Capital Increased to SAR 60M through Private Placement. In 2012, the Acquisition of two businesses where paid-in-","بدأ النشاط كمؤسسة عام 1994, وفي عام 2008 اندمجت مع مؤسسة وتحولت إلى شركة مساهمة مقفلة برأس مال 50 مليون ريال, وتم زيادة رأس المال إلى 60 مليون في عام 2009, وفي عام 2012 تم الإستحواذ على مؤسستين وأصبح رأس المال 120.8 مليون ريال , تم زيادة رأس المال الى 132","36.45","2023-06-13 07:50:06"
"209","4051","باعظيم","Baazeem","17","Established in 1978 Baazeem Trading Company hereinafter referred to as the company or BTC is one of the leading companies operating in the distribution of consumer products and enjoyed steady growth for more than 35 years It changed its changed legal enti","شركة باعظيم التجارية الشركة هي امتداد لمؤسسة فردية من أقدم المؤسسات المسجلة بالسجل التجاري لمدينة الرياض في ستينيات القرن الماضي وتحولت الى شركة توصية بسيطة في عام 1398هـ الموافق 1978م وتحولت الى شركة مساهمة مقفلة في 1429هـ الموافق 2008م وبدأت العمليات","71.8","2023-06-13 07:50:06"
"210","4161","بن داود","BinDawood Holding Co.","8","The Company is holding company that owns equity in its subsidiaries, the principal activities of the subsidiaries comprise trading of FMCG, fresh Food Products and Non-Food Products, including household consumable items, as well as the ownership and manag","يكمن نشاطها الرئيسي كشركة قابضة في إدارة الشركات التابعة لها. تعد الشركة، عن طريق الشركات التابعة لها، من المشغلين الرائدين لمتاجر الهايبر ماركت والسوبر ماركت في المملكة في مجال تجزئة المواد الغذائية وغير الغذائية. تمارس الشركة أنشطتها الرئيسية ","70.6","2023-06-13 07:50:06"
"211","4013","سليمان الحبيب","Dr. Sulaiman Al Habib Medical Services Group","9","The Group's main activities are to provide private healthcare services and related support services for its operations in the Kingdom and the region by establishing, managing and hospitals, general and specialized medical complexes, one-day surgery cente","يتمثل نشاط المجموعة في تقديم الخدمات الصحية الخاصة والخدمات المساندة لعملياتها في المملكة والمنطقة من خلال إقامة وإدارة وتشغيل المستشفيات والمجمعات الطبية العامة والمتخصصة ومراكز جراحة اليوم الواحد والمنشآت الصيدلانية، والمجالات المساندة الأخرى","269.2","2023-06-13 07:50:06"
"212","7201","بحر العرب","Arab Sea .","18","Development,Operation, installation and maintenance of software and computer networks","تشغيل وتطوير وتركيب وصيانة برامج وشبكات الحاسب الآلي","86.8","2023-06-13 07:50:06"
"213","7200","ام آي اس","MIS","18","On 12/01/1413H (corresponding to 12/07/1992G), the Companys Shareholders decided to change its name from Muhammad Al Moammar and Partners Co. which operated under the commercial name (Computer Services Centre Ltd.) to its current registered commercial nam","تتمثل أنشطة الشركة وفقاً لنظامها الأساسي بالآتي: استيراد وتصدير. تجارة الجملة وتجارة التجزئة في الحاسب الآلي والأجهزة الالكترونية (تركيبها وتشغيلها وصيانتها). تجارة الجملة والتجزئة في الأجهزة اللاسلكية وصيانتها. الأعمال الكهربائية والأعمال الالكترونية ","152","2023-06-13 07:50:06"
"214","2081","الخريف","Alkhorayef","21","In accordance with the main and subsidiary Commercial Registrations, the Company activities consist of the following: Extension and maintenance of water lines between and within cities and construction of new networks, construction and repair of stations ","تتمثل أنشطة الشركة وفقًا لسجلها التجاري الرئيسي وسجلاتها الفرعية بالآتي: تمديدات خطوط المياه بين المدن وداخلها وإنشاء شبكات جديدة وصيانتها، وإنشاء وإصلاح المحطات والخطوط الرئيسية لتوزيع المياه، وإنشاء وإصلاح قنوات الري والسقي وأبراج تخزين الماء الرئيسية ","157.6","2023-06-12 12:15:06"
"215","4340","صندوق الراجحي ريت","Al Rajhi REIT Fund","15","Al Rajhi REIT Fund (Al Rajhi REIT) is a closed-ended Shariah-compliant real estate investment traded fund the offering of the units in Al Rajhi REIT has been approved by the Saudi Arabian Capital Market Authority on 30/3/1439H (corresponding to 18/12/2017","صندوق الراجحي ريت (الراجحي ريت) هو صندوق استثمار عقاري متداول مغلق متوافق مع المعايير الشرعية، وقد تمت الموافقة على طرح وحدات صندوق الراجحي ريت من قبل هيئة السوق المالية السعودية في 30/3/1439هـ (الموافق 18/12/2017م). يعمل صندوق الراجحي ريت ","9.71","2023-06-13 07:25:06"
"216","4348","صندوق الخبير ريت","Alkhabeer REIT Fund","15","Alkhabeer REIT is a closed ended Sharia compliant real estate investment traded fund established on 16.12.2018G under the applicable laws and regulations of the Kingdom of Saudi Arabia. The Fund is subject to Capital Market Authority CMA regulations and i","صندوق الخبير ريت هو صندوق استثمار عقاري متداول عام مقفل ومتوافق مع ضوابط الهيئة الشرعية تم إنشاؤه بموجب الأنظمة واللوائح المعمول بها في المملكة العربية السعودية، وتم تأسيسه بتاريخ 16/12/2018م، ويخضع الصندوق للوائح وتعليمات هيئة السوق المالية. ","6.9","2023-06-13 07:45:07"
"217","4321","سينومي سنترز","Senomy Centers","14","Buying lands for the construction of buildings and commercial use thereof through sale or leasing on behalf of the Company. Maintenance, operation and management of shopping centres, commercial and residential complexes. Management, operation and developm","شراء الأراضي لتشييد المباني والاستعمال التجاري لها بالبيع أو التأجير لصالح الشركة. صيانة وتشغيل وإدارة المولات والمجمعات التجارية والسكنية. إدارة وتشغيل وتطوير الأراضي والمجمعات السكنية والأحياء. إنشاء المباني السكنية وصيانتها وتشغيلها. الإعلان والدعاية","21.96","2023-06-13 07:45:07"
"218","9512","شركة اسمنت الرياض","Riyadh Cement Co.","11","Production and sale of ordinary and resistant Portland cement and White Cement","إنتاج الإسمنت الأبيض والبورتلاندي العادي والمقاوم","32","2023-06-12 12:15:06"
"219","9513","حديد وطني","WATANI STEEL","11","The Main activity of Watani Steel is to produce rebars and steel Billets","تتمثل أنشطة الشركة كما في سجلھا التجاري في صناعة منتجات أولیة من الحدید على شكل كتل من الركائز والمخلفات بعد إعادة صھرھا، صناعة صفائح وألواح ولفائف شریطیة وقضبان أسیاخ وزوایا أسلاك ومقاطع بكافة أشكالھا","34.4","2023-06-13 07:50:07"
"220","9510","الوطنية للبناء والتسويق","National Building and Marketing","2","The main current activity is wholesale and retail trade in Steel, wood, handicraft, industrial, electronic, computer, spare parts, office equipment, office furniture, teaching aids, maintenance of medical and scientific equipment and supplies.","يتمثل النشاط الرئيسي الحالي في تجارة الجملة والتجزئة في مواد البناء الحديد والأخشاب والعدد اليدوية والصناعية والأجهزة الإلكترونية والحاسب الآلي وقطع غيارها والأدوات المكتبية والأثاث المكتبي والوسائل التعليمية وصيانة المعدات واللوازم الطبية والعلمية ","236","2023-06-12 11:45:07"
"221","9501","التطويرية الغذائية","DWF","5","The main activities of SPCC include the Production and Sales of Cement","نشاط الرئيسي للشركة في صناعة وانتاج الأسمنت ومشتقاته وتوابعه والأ تجار بتلك المنتجات والقيام بجميع الأعما ل المتصلة بصورة مباشرة لتحقيق هذه الأغراض","27.22","2023-04-04 10:11:03"
"222","9511","سمو","Sumou.","14","The main current activity of the company is executing and managing real estate development and investment projects in the Kingdom of Saudi Arabia, such as commercial centers, residential complexes, housing units, infrastructure for industrial, commercial ","يتمثل النشاط الرئيسي الحالي للشركة في مجال تنفيذ وإدارة التطوير والاستثمار العقاري في المملكة العربية السعودية كالمراكز التجارية والمجمعات السكنية والوحدات السكنية والبنى التحتية للمنشآت الصناعية والتجارية والمدن الاقتصادية والمناطق الحرة.","52.7","2023-06-13 07:45:08"
"223","9515","فش فاش","Fesh Fash","14","The company current activity is in the manufacture and production of puffy corn, Puffy potato and Natural potato chips","يتمثل نشاط الشركة الحالي في صناعة وإنتاج منتجات منتفخات الذرة ومنتفخات البطاطس والبطاطس شيبس الطبيعية.","160","2023-06-13 07:50:07"
"224","1182","أملاك","AMLAK","1","Amlak International for Real Estate Finance is licensed by the Saudi Arabian Monetary Authority (SAMA) to provide Shariah-compliant real estate financing solutions for Individual and Corporate Clients, (Murabaha - Ijara - Ijara Mawsofh) and in accordance ","يتمثل النشاط الرئيسي للشركة في مزاولة أعمال نشاط التمويل العقاري للشركات والأفراد من خلال تقديم عدد من المنتجات التمويلية المتوافقة مع أحكام الشريعة الإسلامية ( مرابحة ، اجارة ، إجارة موصوفة في الذمة للعملاء من الأفراد والشركات ) ","16","2023-06-13 07:45:08"
"225","9514","الناقول","ALNAQOOL","11","Manufacturing and production of ready-mixed concrete","صناعة وإنتاج الخرسانة الجاهزة","60.5","2023-06-13 07:50:07"
"226","5309","صكوك السعودية 2021-03-10","Trading Name: KSA Sukuk 2021-03-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"227","5308","صكوك السعودية 2021-01-12","KSA Sukuk 2021-01-12","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"228","5306","صكوك السعودية 2021-01-07","KSA Sukuk 2021-01-07","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"229","5303","صكوك السعودية 15-07-2020","KSA Sukuk 2020-07-15","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"230","5302","صكوك السعودية 12-07-2020","KSA Sukuk 2020-07-12","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"231","5301","صكوك السعودية 08-07-2020","KSA Sukuk 2020-07-08","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:14"
"232","5300","صكوك السعودية 04-07-2020","KSA Sukuk 2020-07-04","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:14"
"233","5297","صكوك السعودية 07-07-2020","KSA Sukuk 2020-07-07","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:14"
"234","5285","صكوك السعودية 30-03-2020","KSA Sukuk 2020-03-30","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"235","5284","صكوك السعودية 15-02-2020","KSA Sukuk 2020-02-15","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"236","5283","صكوك السعودية 07-01-2020","KSA Sukuk 2020-01-07","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:14"
"237","5282","صكوك السعودية 10-10-2019","KSA Sukuk 2019-10-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:14"
"238","5281","صكوك السعودية 05-10-2019","KSA Sukuk 2019-10-05","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:14"
"239","5280","صكوك السعودية 30-04-2019","KSA Sukuk 2019-04-30","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"240","5279","صكوك السعودية 15-03-2019","KSA Sukuk 2019-03-15","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"241","5277","صكوك السعودية 12-02-2019","KSA Sukuk 2019-02-12","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:15"
"242","5275","صكوك السعودية 5-01-2019","KSA Sukuk 2019-01-5","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","100.48","2023-04-04 10:11:15"
"243","5274","صكوك السعودية 10-01-2019","KSA Sukuk 2019-01-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:14"
"244","5273","صكوك السعودية 10-10-2018","KSA Sukuk 2018-10-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","102.1","2023-04-04 10:11:14"
"245","5272","صكوك السعودية 7-10-2018","KSA Sukuk 2018-10-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","101.65","2023-04-04 10:11:16"
"246","5271","صكوك السعودية 5-10-2018","KSA Sukuk 2018-10-5","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:16"
"247","5270","صكوك السعودية 10-07-2018","KSA Sukuk 2018-07-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","99.1","2023-04-04 10:11:14"
"248","5269","صكوك السعودية 7-07-2018","KSA Sukuk 2018-07-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:16"
"249","5268","صكوك السعودية 5-07-2018","KSA Sukuk 2018-07-5","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","101.09","2023-04-04 10:11:15"
"250","5267","صكوك السعودية 10-04-2018","KSA Sukuk 2018-04-10","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","27.22","2023-04-04 10:11:14"
"251","5266","صكوك السعودية 7-04-2018","KSA Sukuk 2018-04-7","23","The Ministry of Finances main responsibilities are the proposing the public fiscal policy and financial plans that support stability, economic growth and sustainability of government resources, the efficient use and follow up of their implementation","من مسؤوليات وزارة المالية الأساسية تحديد التوقعات المالية الكلية وتطوير النماذج المالية المرتكزة على تحقيق النتائج، تحليل وصياغة السياسات المالية ، و إجراء أبحاث السياسات المالية والاقتصادية","0","2023-04-04 10:11:16"
